username, created_at, lng, lat, text
freebandgvng5, Sat Jan 30 02:04:55 +0000 2021, -95.400973, 30.124856, Every time I watch his highlights I’m like ...... 😧😧😧 
SaywordStaz, Sat Jan 30 02:04:55 +0000 2021, -74.006400, 40.714200, Just posted a photo @ New York, New York https://t.co/GTRHzy0nHr 
arunsharma456, Sat Jan 30 02:04:55 +0000 2021, -122.043373, 37.313083, @wallstreetbets @chamath @WSBChairman @elonmusk What the heck is going on?https://t.co/680tiT1qno 
CamryJackson_, Sat Jan 30 02:04:56 +0000 2021, -73.968542, 40.780709, Yall know I got music out right? 
TheDHerbo, Sat Jan 30 02:04:56 +0000 2021, -73.897240, 41.251326, It’s a good idea until they really tryna explain it to you. 
Pastor3D, Sat Jan 30 02:04:55 +0000 2021, -85.768241, 37.822244, @bobturek @sigg20 My words exactly. 😊 
sebby26, Sat Jan 30 02:04:55 +0000 2021, -80.984399, 46.459192, Just posted a photo @ Lo-Ellen https://t.co/zIkiVLt7ov 
fukituppppp, Sat Jan 30 02:04:55 +0000 2021, -80.846785, 35.209059, This is also my dream. Yes pretty insane girls exist 
jusscallmi_kiki, Sat Jan 30 02:04:55 +0000 2021, -76.507809, 37.090301, @Maddd3___ He been trying for years https://t.co/cLmEAtZLcb 
L1L0UTHERE, Sat Jan 30 02:04:55 +0000 2021, -97.114771, 33.202495, Who wanna deliver me some MILK 
TheHugeActor, Sat Jan 30 02:04:55 +0000 2021, -74.064700, 40.711400, #behindthescenes #canon6d #hiphop #musicvideo @ Jersey City, New Jersey https://t.co/4wKfUpqigV 
priscil80077176, Sat Jan 30 02:04:55 +0000 2021, -118.411907, 34.020789, @owornat Hola estimada amiga!! Donde andas en ese paraíso Saludos 🖖 
freebandgvng5, Sat Jan 30 02:04:55 +0000 2021, -95.400973, 30.124856, Every time I watch his highlights I’m like ...... 😧😧😧 
SaywordStaz, Sat Jan 30 02:04:55 +0000 2021, -74.006400, 40.714200, Just posted a photo @ New York, New York https://t.co/GTRHzy0nHr 
arunsharma456, Sat Jan 30 02:04:55 +0000 2021, -122.043373, 37.313083, @wallstreetbets @chamath @WSBChairman @elonmusk What the heck is going on?https://t.co/680tiT1qno 
CamryJackson_, Sat Jan 30 02:04:56 +0000 2021, -73.968542, 40.780709, Yall know I got music out right? 
asscheeksonme, Sat Jan 30 02:04:56 +0000 2021, -88.006579, 41.931296, I spy @Blachaz3 🥰🥰 
TheDHerbo, Sat Jan 30 02:04:56 +0000 2021, -73.897240, 41.251326, It’s a good idea until they really tryna explain it to you. 
JaimeOlvera_78, Sat Jan 30 02:04:56 +0000 2021, -98.362531, 25.836568, @PatitoReo3 🤜🏻🤛🏻 
_DonGarcia, Sat Jan 30 02:04:56 +0000 2021, -79.861034, 35.170499, Feel in love wit...won’t say her name then we grew out 
TLWSheila, Sat Jan 30 02:04:56 +0000 2021, -84.388900, 33.756600, Just posted a video @ Atlanta, Georgia https://t.co/O0IL9rVMpl 
zadii__, Sat Jan 30 02:04:56 +0000 2021, -117.022695, 38.502147, I wanna get my hair pressed but then I want braids but then I wanna get my hair pressed...but then I want braids 
TorridMrs, Sat Jan 30 02:04:56 +0000 2021, -90.063763, 29.876808, We talking bonnets or pillowcases? 
sheabudderbaby, Sat Jan 30 02:04:56 +0000 2021, -96.170650, 43.075650, @onepiecefan911 i do not DESERVE YOU 😢🥺🥺🥺 wow 
Steez2Filthyy, Sat Jan 30 02:04:57 +0000 2021, -73.831187, 40.670879, 😂😂😂😂😂😂😂😂😂😂 what 
Vaughn_dabarber, Sat Jan 30 02:04:57 +0000 2021, -84.333880, 33.585640, 😎🦍 https://t.co/M8PStR2Ds6 
itsangelk93, Sat Jan 30 02:04:57 +0000 2021, -98.500000, 29.416700, #BenedictCumberbatch as #DOCTORSTRANGE 🐍💚 @ San Antonio, Texas https://t.co/iII0OoZs4q 
erminski, Sat Jan 30 02:04:57 +0000 2021, -74.085219, 40.276488, Here’s a video of today’s prompt and MY PASSION! @Procreate #doodleadayjan #happynewyear #erinsart #love #fun… https://t.co/UblQk7v1oT 
rybbie6, Sat Jan 30 02:04:57 +0000 2021, -93.018145, 45.067479, SF IS WILLLLLDDD 🤣🤣🤣 
pauljimerson, Sat Jan 30 02:04:57 +0000 2021, -121.766255, 36.917977, You got it! 
fsl3, Sat Jan 30 02:04:57 +0000 2021, -75.770041, 42.746617, @MaryLTrump @blaireerskine Blair Erskine is brilliant. I have learned a lot from her. 
TheEpicAudi, Sat Jan 30 02:04:57 +0000 2021, -80.846785, 35.209059, @WillKunkelFOX46 Thank you @CatawbaBeer for showing Charlotte’s premiere shooty hoops team. @BringBackTheBuz https://t.co/rkQH1dZ3FS 
justfetz_b, Sat Jan 30 02:04:57 +0000 2021, -77.604684, 41.117936, A lot of us are really looking forward to this. 
MAC_Unit_NY, Sat Jan 30 02:04:58 +0000 2021, -81.590344, 28.546119, Mueller spinoff: Man's arrest on 2016 election charges suggests Russia probe may have survived Bill Barr https://t.co/7LygfdlEvc 
Chocolate_Bamm, Sat Jan 30 02:04:58 +0000 2021, -73.849441, 40.850347, https://t.co/mwtiV4CHEq 
CubanMissileDH, Sat Jan 30 02:04:58 +0000 2021, -118.411907, 34.020789, Soft Writing Advice: You’re doing great! 
1_lfarr, Sat Jan 30 02:04:58 +0000 2021, -99.680903, 41.500730, @johnsons2307  think we can go? 
Nate_Alex_Smith, Sat Jan 30 02:04:58 +0000 2021, -80.087032, 42.110703, @forceawaakens You spell wrong really weird. 
igetpaidenough, Sat Jan 30 02:04:58 +0000 2021, -79.420865, 38.003376, What’s your perception of love? 
rbestwebs, Sat Jan 30 02:04:58 +0000 2021, -80.122619, 26.721896, @marcorubio The issue is The Big Lie. Nothing will change until you admit it and stop promoting it. https://t.co/pNmYdrYlcE 
SRODudley, Sat Jan 30 02:04:58 +0000 2021, -84.895326, 39.840571, https://t.co/POBci1p4q8 
DebUscilka, Sat Jan 30 02:04:58 +0000 2021, -71.683502, 42.036939, @VerizonSupport Already checked them all. 
TundraWizard, Sat Jan 30 02:04:58 +0000 2021, -123.123581, 49.257639, @apricotjoy Oh yeah it’s one of my favorite albums lol. Blood Mountain by Mastodon 
Drewred_, Sat Jan 30 02:04:58 +0000 2021, -82.567008, 35.539073, @TheHoopCentral Kevin. You know his last name 
Alfredo01553131, Sat Jan 30 02:04:58 +0000 2021, -83.804475, 27.698682, #trocadepasses lamentável ver o America MG sendo campeão sem ter usado sua tradicional e linda camisa. 
RyanHillerPoker, Sat Jan 30 02:04:58 +0000 2021, -83.496696, 42.901064, One of the best guys I know in the poker community @JinYang_PP 
joni_cash7, Sat Jan 30 02:04:59 +0000 2021, -77.604684, 41.117936, Shawn worried about his $50k and her using his credit cards. Cancel them moron! And kiss that $50k goodbye. #loveafterlockup 
cornbreadsays, Sat Jan 30 02:04:59 +0000 2021, -97.754724, 30.323346, @CraigSJ IM SO UPSET 
tallialee, Sat Jan 30 02:04:59 +0000 2021, -83.804475, 27.698682, @TRINIGYALNEL ah thank u 🤩🤩 
MushroomHead96, Sat Jan 30 02:04:59 +0000 2021, -122.228685, 37.791994, I want it thaaaat way. 
BoomerSooner_11, Sat Jan 30 02:04:59 +0000 2021, -95.446486, 29.838495, Rondo got Westbrook Ejected wow 
GreatKingLuis, Sat Jan 30 02:04:59 +0000 2021, -117.104989, 32.810012, @esamuchita Poetry https://t.co/9KgPida7T7 
clyde_weber, Sat Jan 30 02:04:59 +0000 2021, -85.768241, 37.822244, Of course the hypocrite did. 
DSDDl3, Sat Jan 30 02:04:59 +0000 2021, -98.422527, 34.620960, @RealTina40 @ManonFi92668320 😄😃😀😆😅😂 
thecapitalguy, Sat Jan 30 02:04:59 +0000 2021, -79.542234, 36.099449, @trippiebre Lil pump has the biggest in the game for sure 
SpinDavies, Sat Jan 30 02:04:59 +0000 2021, -81.764660, 41.387839, Thibs has to be loving this ball game. It has not been an offensive masterpiece on either side, we'll say that. 
YaritzaRubio_, Sat Jan 30 02:05:00 +0000 2021, -120.193993, 34.618049, Being sick,pregnant, and with a toddler while being home alone allll day just isn’t it 😭😭😭 
HCarolewheeler, Sat Jan 30 02:05:00 +0000 2021, -79.151023, 41.843820, @kelly_rdc No 
dgschell, Sat Jan 30 02:05:00 +0000 2021, -122.330602, 47.614817, This headline is 🔥 #Republicans https://t.co/jXoK2CvBJ2 
LparentParent, Sat Jan 30 02:05:00 +0000 2021, -72.584475, 45.232813, @BlocQuebecois Et les voyages au Royaume Uni et ailleurs?? 
01princelover01, Sat Jan 30 02:05:00 +0000 2021, -122.030365, 37.529056, KETCHUP, mustard, cheese. Don’t @ me 💁🏽‍♀️ 
jpost24, Sat Jan 30 02:05:00 +0000 2021, -96.994833, 32.768591, Usually I tell her she needs to get off FB, but this I’m completely on board with. 
soulfullofacid, Sat Jan 30 02:05:00 +0000 2021, -117.119517, 33.501021, @crybbygothgf @__jdollasign I couldn’t think of anybody more perf🥺 and @ohnoloreo &amp; @mikxleigh &lt;333 
jorgeparramarin, Sat Jan 30 02:05:00 +0000 2021, -80.149173, 26.150368, She is a angel https://t.co/mNByLmex7y 
sjroberts8686, Sat Jan 30 02:05:00 +0000 2021, -75.770041, 42.746617, @ADHDdesigner Thanks for the reminder. 
choir_bev, Sat Jan 30 02:05:00 +0000 2021, -80.303871, 25.748093, When I was in college someone said I looked like Joan Cusack in the movie “Toys” 
Imart_72, Sat Jan 30 02:05:01 +0000 2021, -98.540651, 29.417501, Anyone on here giving away or selling kittens? 
MagicMarkee, Sat Jan 30 02:05:01 +0000 2021, -83.804475, 27.698682, Orlando 
ChaoticNails, Sat Jan 30 02:05:01 +0000 2021, -83.804475, 27.698682, @ChristopherJmua @ColourPopCo 💜😊 https://t.co/oPXL7PZLBs 
asscheeksonme, Sat Jan 30 02:04:56 +0000 2021, -88.006579, 41.931296, I spy @Blachaz3 🥰🥰 
JaimeOlvera_78, Sat Jan 30 02:04:56 +0000 2021, -98.362531, 25.836568, @PatitoReo3 🤜🏻🤛🏻 
_DonGarcia, Sat Jan 30 02:04:56 +0000 2021, -79.861034, 35.170499, Feel in love wit...won’t say her name then we grew out 
TLWSheila, Sat Jan 30 02:04:56 +0000 2021, -84.388900, 33.756600, Just posted a video @ Atlanta, Georgia https://t.co/O0IL9rVMpl 
zadii__, Sat Jan 30 02:04:56 +0000 2021, -117.022695, 38.502147, I wanna get my hair pressed but then I want braids but then I wanna get my hair pressed...but then I want braids 
TorridMrs, Sat Jan 30 02:04:56 +0000 2021, -90.063763, 29.876808, We talking bonnets or pillowcases? 
sheabudderbaby, Sat Jan 30 02:04:56 +0000 2021, -96.170650, 43.075650, @onepiecefan911 i do not DESERVE YOU 😢🥺🥺🥺 wow 
Steez2Filthyy, Sat Jan 30 02:04:57 +0000 2021, -73.831187, 40.670879, 😂😂😂😂😂😂😂😂😂😂 what 
Vaughn_dabarber, Sat Jan 30 02:04:57 +0000 2021, -84.333880, 33.585640, 😎🦍 https://t.co/M8PStR2Ds6 
itsangelk93, Sat Jan 30 02:04:57 +0000 2021, -98.500000, 29.416700, #BenedictCumberbatch as #DOCTORSTRANGE 🐍💚 @ San Antonio, Texas https://t.co/iII0OoZs4q 
erminski, Sat Jan 30 02:04:57 +0000 2021, -74.085219, 40.276488, Here’s a video of today’s prompt and MY PASSION! @Procreate #doodleadayjan #happynewyear #erinsart #love #fun… https://t.co/UblQk7v1oT 
rybbie6, Sat Jan 30 02:04:57 +0000 2021, -93.018145, 45.067479, SF IS WILLLLLDDD 🤣🤣🤣 
fsl3, Sat Jan 30 02:04:57 +0000 2021, -75.770041, 42.746617, @MaryLTrump @blaireerskine Blair Erskine is brilliant. I have learned a lot from her. 
pauljimerson, Sat Jan 30 02:04:57 +0000 2021, -121.766255, 36.917977, You got it! 
TheEpicAudi, Sat Jan 30 02:04:57 +0000 2021, -80.846785, 35.209059, @WillKunkelFOX46 Thank you @CatawbaBeer for showing Charlotte’s premiere shooty hoops team. @BringBackTheBuz https://t.co/rkQH1dZ3FS 
justfetz_b, Sat Jan 30 02:04:57 +0000 2021, -77.604684, 41.117936, A lot of us are really looking forward to this. 
MAC_Unit_NY, Sat Jan 30 02:04:58 +0000 2021, -81.590344, 28.546119, Mueller spinoff: Man's arrest on 2016 election charges suggests Russia probe may have survived Bill Barr https://t.co/7LygfdlEvc 
Chocolate_Bamm, Sat Jan 30 02:04:58 +0000 2021, -73.849441, 40.850347, https://t.co/mwtiV4CHEq 
CubanMissileDH, Sat Jan 30 02:04:58 +0000 2021, -118.411907, 34.020789, Soft Writing Advice: You’re doing great! 
1_lfarr, Sat Jan 30 02:04:58 +0000 2021, -99.680903, 41.500730, @johnsons2307  think we can go? 
igetpaidenough, Sat Jan 30 02:04:58 +0000 2021, -79.420865, 38.003376, What’s your perception of love? 
Nate_Alex_Smith, Sat Jan 30 02:04:58 +0000 2021, -80.087032, 42.110703, @forceawaakens You spell wrong really weird. 
rbestwebs, Sat Jan 30 02:04:58 +0000 2021, -80.122619, 26.721896, @marcorubio The issue is The Big Lie. Nothing will change until you admit it and stop promoting it. https://t.co/pNmYdrYlcE 
SRODudley, Sat Jan 30 02:04:58 +0000 2021, -84.895326, 39.840571, https://t.co/POBci1p4q8 
DebUscilka, Sat Jan 30 02:04:58 +0000 2021, -71.683502, 42.036939, @VerizonSupport Already checked them all. 
TundraWizard, Sat Jan 30 02:04:58 +0000 2021, -123.123581, 49.257639, @apricotjoy Oh yeah it’s one of my favorite albums lol. Blood Mountain by Mastodon 
Drewred_, Sat Jan 30 02:04:58 +0000 2021, -82.567008, 35.539073, @TheHoopCentral Kevin. You know his last name 
Alfredo01553131, Sat Jan 30 02:04:58 +0000 2021, -83.804475, 27.698682, #trocadepasses lamentável ver o America MG sendo campeão sem ter usado sua tradicional e linda camisa. 
RyanHillerPoker, Sat Jan 30 02:04:58 +0000 2021, -83.496696, 42.901064, One of the best guys I know in the poker community @JinYang_PP 
joni_cash7, Sat Jan 30 02:04:59 +0000 2021, -77.604684, 41.117936, Shawn worried about his $50k and her using his credit cards. Cancel them moron! And kiss that $50k goodbye. #loveafterlockup 
cornbreadsays, Sat Jan 30 02:04:59 +0000 2021, -97.754724, 30.323346, @CraigSJ IM SO UPSET 
tallialee, Sat Jan 30 02:04:59 +0000 2021, -83.804475, 27.698682, @TRINIGYALNEL ah thank u 🤩🤩 
MushroomHead96, Sat Jan 30 02:04:59 +0000 2021, -122.228685, 37.791994, I want it thaaaat way. 
BoomerSooner_11, Sat Jan 30 02:04:59 +0000 2021, -95.446486, 29.838495, Rondo got Westbrook Ejected wow 
GreatKingLuis, Sat Jan 30 02:04:59 +0000 2021, -117.104989, 32.810012, @esamuchita Poetry https://t.co/9KgPida7T7 
clyde_weber, Sat Jan 30 02:04:59 +0000 2021, -85.768241, 37.822244, Of course the hypocrite did. 
DSDDl3, Sat Jan 30 02:04:59 +0000 2021, -98.422527, 34.620960, @RealTina40 @ManonFi92668320 😄😃😀😆😅😂 
thecapitalguy, Sat Jan 30 02:04:59 +0000 2021, -79.542234, 36.099449, @trippiebre Lil pump has the biggest in the game for sure 
SpinDavies, Sat Jan 30 02:04:59 +0000 2021, -81.764660, 41.387839, Thibs has to be loving this ball game. It has not been an offensive masterpiece on either side, we'll say that. 
YaritzaRubio_, Sat Jan 30 02:05:00 +0000 2021, -120.193993, 34.618049, Being sick,pregnant, and with a toddler while being home alone allll day just isn’t it 😭😭😭 
HCarolewheeler, Sat Jan 30 02:05:00 +0000 2021, -79.151023, 41.843820, @kelly_rdc No 
dgschell, Sat Jan 30 02:05:00 +0000 2021, -122.330602, 47.614817, This headline is 🔥 #Republicans https://t.co/jXoK2CvBJ2 
01princelover01, Sat Jan 30 02:05:00 +0000 2021, -122.030365, 37.529056, KETCHUP, mustard, cheese. Don’t @ me 💁🏽‍♀️ 
LparentParent, Sat Jan 30 02:05:00 +0000 2021, -72.584475, 45.232813, @BlocQuebecois Et les voyages au Royaume Uni et ailleurs?? 
jpost24, Sat Jan 30 02:05:00 +0000 2021, -96.994833, 32.768591, Usually I tell her she needs to get off FB, but this I’m completely on board with. 
soulfullofacid, Sat Jan 30 02:05:00 +0000 2021, -117.119517, 33.501021, @crybbygothgf @__jdollasign I couldn’t think of anybody more perf🥺 and @ohnoloreo &amp; @mikxleigh &lt;333 
jorgeparramarin, Sat Jan 30 02:05:00 +0000 2021, -80.149173, 26.150368, She is a angel https://t.co/mNByLmex7y 
sjroberts8686, Sat Jan 30 02:05:00 +0000 2021, -75.770041, 42.746617, @ADHDdesigner Thanks for the reminder. 
choir_bev, Sat Jan 30 02:05:00 +0000 2021, -80.303871, 25.748093, When I was in college someone said I looked like Joan Cusack in the movie “Toys” 
Imart_72, Sat Jan 30 02:05:01 +0000 2021, -98.540651, 29.417501, Anyone on here giving away or selling kittens? 
MagicMarkee, Sat Jan 30 02:05:01 +0000 2021, -83.804475, 27.698682, Orlando 
ChaoticNails, Sat Jan 30 02:05:01 +0000 2021, -83.804475, 27.698682, @ChristopherJmua @ColourPopCo 💜😊 https://t.co/oPXL7PZLBs 
ChrisMcGlinch, Sat Jan 30 02:05:01 +0000 2021, -74.934345, 39.790061, @Jimsta_Slice @JoelEmbiid Ed Davis’ head should be in the fuckin rim every time down. 
pdxpolicelog, Sat Jan 30 02:05:01 +0000 2021, -122.499060, 45.519150, TRIMET INCIDENT - PRIORITY at SE STARK ST / SE 160TH AVE, PORT [Portland Police #PP21000026582] 17:37 #pdx911 
coachcolton, Sat Jan 30 02:05:02 +0000 2021, -87.047352, 35.636814, @djchubakka @mw_formation @kspraul Interesting.Fair enough. I agree to disagree on this.I think Vanderbilt wome… https://t.co/OjzNjrJAok 
TheCurtisJr_, Sat Jan 30 02:05:02 +0000 2021, -73.948775, 40.655138, @LEVIMARSMAN @chicofithuggins Muahaha I spoke this into existence 😌😂 
JMattWeaver, Sat Jan 30 02:05:02 +0000 2021, -86.680738, 32.576227, As frustrating as it is being a Cubs fan right now, I am reminded of how happy I was when baseball came back last y… https://t.co/QqxVGm11td 
David25853722, Sat Jan 30 02:05:02 +0000 2021, -122.595742, 45.345124, Yeah! 
KMoneyyy216, Sat Jan 30 02:05:02 +0000 2021, -81.473245, 41.443334, @DaGrenchie 🤣🤣🤣 
BruceGryhnd, Sat Jan 30 02:05:02 +0000 2021, -114.330424, 48.207438, @hockeygirlsskor 👍 
USGS_TexasFlood, Sat Jan 30 02:05:02 +0000 2021, -93.743778, 30.303817, #USGS08030500 - Sabine Rv nr Ruliff, TXHeight: 24.62ft ▼ (24ft)Flow: 16400cfshttps://t.co/ivl0e6HVqp 
Happyfeet5150, Sat Jan 30 02:05:02 +0000 2021, -121.613828, 37.910965, @codeofvets @go4gin Prayers And Well Wishes ❤️ 
jdhein22, Sat Jan 30 02:05:02 +0000 2021, -122.676108, 38.452218, Turns on @bucks game... https://t.co/xIxKltVras 
ChrisMcGlinch, Sat Jan 30 02:05:01 +0000 2021, -74.934345, 39.790061, @Jimsta_Slice @JoelEmbiid Ed Davis’ head should be in the fuckin rim every time down. 
pdxpolicelog, Sat Jan 30 02:05:01 +0000 2021, -122.499060, 45.519150, TRIMET INCIDENT - PRIORITY at SE STARK ST / SE 160TH AVE, PORT [Portland Police #PP21000026582] 17:37 #pdx911 
coachcolton, Sat Jan 30 02:05:02 +0000 2021, -87.047352, 35.636814, @djchubakka @mw_formation @kspraul Interesting.Fair enough. I agree to disagree on this.I think Vanderbilt wome… https://t.co/OjzNjrJAok 
TheCurtisJr_, Sat Jan 30 02:05:02 +0000 2021, -73.948775, 40.655138, @LEVIMARSMAN @chicofithuggins Muahaha I spoke this into existence 😌😂 
JMattWeaver, Sat Jan 30 02:05:02 +0000 2021, -86.680738, 32.576227, As frustrating as it is being a Cubs fan right now, I am reminded of how happy I was when baseball came back last y… https://t.co/QqxVGm11td 
David25853722, Sat Jan 30 02:05:02 +0000 2021, -122.595742, 45.345124, Yeah! 
KMoneyyy216, Sat Jan 30 02:05:02 +0000 2021, -81.473245, 41.443334, @DaGrenchie 🤣🤣🤣 
BruceGryhnd, Sat Jan 30 02:05:02 +0000 2021, -114.330424, 48.207438, @hockeygirlsskor 👍 
USGS_TexasFlood, Sat Jan 30 02:05:02 +0000 2021, -93.743778, 30.303817, #USGS08030500 - Sabine Rv nr Ruliff, TXHeight: 24.62ft ▼ (24ft)Flow: 16400cfshttps://t.co/ivl0e6HVqp 
jdhein22, Sat Jan 30 02:05:02 +0000 2021, -122.676108, 38.452218, Turns on @bucks game... https://t.co/xIxKltVras 
Happyfeet5150, Sat Jan 30 02:05:02 +0000 2021, -121.613828, 37.910965, @codeofvets @go4gin Prayers And Well Wishes ❤️ 
unreformedhoe, Sat Jan 30 02:05:02 +0000 2021, -89.266508, 39.739300, https://t.co/ittN0XqXAN 
southskies, Sat Jan 30 02:05:02 +0000 2021, -70.938921, 41.668286, @divinelyyas I am so, so, sorry. No one deserves that kind of treatment and it’s upsetting thats happened to you an… https://t.co/E2wW956FAT 
Scepterian, Sat Jan 30 02:05:02 +0000 2021, -96.835249, 33.150140, Gotta get one of those shirts to add to my skull and Roses shirt collection.      #LastDriveInAgain 
YaBoyDannyBlaze, Sat Jan 30 02:05:03 +0000 2021, -79.861034, 35.170499, The same folk saying “See it works” didn’t even have the foresight to invest in GameStop or AMC. How could anyone r… https://t.co/DG7ZaC33Xl 
kitteehawk57, Sat Jan 30 02:05:03 +0000 2021, -122.330602, 47.614817, @NWSSeattle Not bad😊 
captaintwocents, Sat Jan 30 02:05:03 +0000 2021, -112.124676, 33.552863, @stoolpresidente @barstoolsports @BarstoolBigCat trade ya for a Barstool shirt? https://t.co/Xwl2lBpjXP 
